date,EMB,ICLN,SRLN
2021-06-08 04:00:00,90.24871826171876,21.171531677246094,33.64450454711914
2021-06-09 04:00:00,90.57048034667967,21.03985595703125,33.65177917480469
2021-06-10 04:00:00,90.70723724365234,21.128761291503903,33.65177917480469
2021-06-11 04:00:00,90.81177520751952,21.30845642089844,33.65907287597656
2021-06-14 04:00:00,90.26478576660156,21.56381607055664,33.67365264892578
2021-06-15 04:00:00,90.46590423583984,21.31791877746582,33.65177917480469
2021-06-16 04:00:00,89.6937255859375,21.43140983581543,33.6663703918457
2021-06-17 04:00:00,90.0476303100586,21.554363250732425,33.6663703918457
2021-06-18 04:00:00,90.3050308227539,21.194965362548828,33.622615814208984
2021-06-21 04:00:00,90.24871826171876,21.41249656677246,33.688232421875
2021-06-22 04:00:00,90.20853424072266,21.630023956298828,33.6663703918457
2021-06-23 04:00:00,90.31306457519533,21.592191696166992,33.702823638916016
2021-06-24 04:00:00,90.3452377319336,21.734060287475582,33.72468948364258
2021-06-25 04:00:00,90.1924285888672,21.80026626586914,33.72468948364258
2021-06-28 04:00:00,90.36131286621094,22.37718963623047,33.731971740722656
2021-06-29 04:00:00,90.33721160888672,22.51906013488769,33.74655532836914
2021-06-30 04:00:00,90.4578628540039,22.188034057617188,33.74655532836914
2021-07-01 04:00:00,90.36505889892578,22.263696670532227,33.77582931518555
2021-07-02 04:00:00,90.469970703125,22.216407775878903,33.80509567260742
2021-07-06 04:00:00,90.57483673095705,22.367733001708984,33.790462493896484
2021-07-07 04:00:00,90.7039566040039,22.29207229614257,33.746551513671875
2021-07-08 04:00:00,90.5183563232422,21.904296875,33.69533157348633
2021-07-09 04:00:00,90.49417877197266,21.96104431152344,33.724605560302734
2021-07-12 04:00:00,90.55065155029295,22.216407775878903,33.746551513671875
2021-07-13 04:00:00,90.22791290283205,21.951589584350582,33.7172966003418
2021-07-14 04:00:00,90.61516571044922,21.41249656677246,33.7172966003418
2021-07-15 04:00:00,90.89762878417967,20.986892700195312,33.666072845458984
2021-07-16 04:00:00,90.77657318115234,20.901775360107425,33.6148567199707
2021-07-19 04:00:00,90.79271697998048,20.75044631958008,33.549007415771484
2021-07-20 04:00:00,91.04287719726562,20.9585189819336,33.58558654785156
2021-07-21 04:00:00,90.6958999633789,21.620567321777344,33.600215911865234
2021-07-22 04:00:00,90.89762878417967,21.630023956298828,33.600215911865234
2021-07-23 04:00:00,90.90572357177734,21.33683204650879,33.6148567199707
2021-07-26 04:00:00,90.65554809570312,21.16658973693848,33.58558654785156
2021-07-27 04:00:00,90.41345977783205,21.0152645111084,33.549007415771484
2021-07-28 04:00:00,90.63938903808594,21.592191696166992,33.53434753417969
2021-07-29 04:00:00,90.7201156616211,21.535446166992188,33.52704620361328
2021-07-30 04:00:00,90.96216583251952,21.47869873046875,33.52704620361328
2021-08-02 04:00:00,91.08357238769533,21.49761199951172,33.51969909667969
2021-08-03 04:00:00,91.12408447265624,21.91375541687012,33.50502014160156
2021-08-04 04:00:00,91.16448974609376,21.86647224426269,33.51969909667969
2021-08-05 04:00:00,91.10787963867188,21.705686569213867,33.50502014160156
2021-08-06 04:00:00,90.62223815917967,21.67731475830078,33.54907989501953
2021-08-09 04:00:00,90.32273864746094,22.017793655395508,33.56376266479492
2021-08-10 04:00:00,90.30653381347656,21.989421844482425,33.54173278808594
2021-08-11 04:00:00,90.36319732666016,21.857011795043945,33.556419372558594
2021-08-12 04:00:00,90.48461151123048,21.582733154296875,33.56376266479492
2021-08-13 04:00:00,90.91358184814452,21.374664306640625,33.56376266479492
2021-08-16 04:00:00,90.92977142333984,21.204423904418945,33.57111358642578
2021-08-17 04:00:00,90.84886169433594,20.977436065673828,33.593135833740234
2021-08-18 04:00:00,90.77600860595705,21.109844207763672,33.60049057006836
2021-08-19 04:00:00,90.86502838134766,21.109844207763672,33.57844161987305
2021-08-20 04:00:00,90.73554229736328,21.450326919555664,33.556419372558594
2021-08-23 04:00:00,91.07547760009766,21.72459983825684,33.62986373901367
2021-08-24 04:00:00,91.13214874267578,21.857011795043945,33.681278228759766
2021-08-25 04:00:00,91.06736755371094,21.932674407958984,33.68861770629883
2021-08-26 04:00:00,90.9216766357422,21.67731475830078,33.681278228759766
2021-08-27 04:00:00,91.50447845458984,21.86647224426269,33.7326774597168
2021-08-30 04:00:00,91.74729919433594,22.08400154113769,33.7326774597168
2021-08-31 04:00:00,91.77970123291016,22.065082550048828,33.76206970214844
2021-09-01 04:00:00,91.94042205810548,22.23532485961914,33.813663482666016
2021-09-02 04:00:00,92.19213104248048,22.500144958496094,33.813663482666016
2021-09-03 04:00:00,91.89170837402344,22.32044219970703,33.84315490722656
2021-09-07 04:00:00,91.64002990722656,22.140745162963867,33.798919677734375
2021-09-08 04:00:00,91.80240631103516,21.71514129638672,33.813663482666016
